Label,Desc,Decision Option,Trade_off
Including Family Labour,2,rice-maize-coconut-areca palm,-5066.616143
Including Family Labour,2,rice-maize-coconut-areca palm,-5723.799051
Including Family Labour,2,rice-maize-coconut-areca palm,-6060.091927
Including Family Labour,2,rice-maize-coconut-areca palm,-3674.871877
Including Family Labour,2,rice-maize-coconut-areca palm,-2384.526943
Including Family Labour,2,rice-maize-coconut-areca palm,-4687.586271
Including Family Labour,2,rice-maize-coconut-areca palm,-9826.629774
Including Family Labour,2,rice-maize-coconut-areca palm,-1590.011182
Including Family Labour,2,rice-maize-coconut-areca palm,1591.977646
Including Family Labour,2,rice-maize-coconut-areca palm,987.5821144
Including Family Labour,2,rice-maize-coconut-areca palm,1491.876908
Including Family Labour,2,rice-maize-coconut-areca palm,-4095.596857
Including Family Labour,2,rice-maize-coconut-areca palm,3955.27526
Including Family Labour,2,rice-maize-coconut-areca palm,-2687.71955
Including Family Labour,2,rice-maize-coconut-areca palm,-7234.136676
Including Family Labour,2,rice-maize-coconut-areca palm,-2046.888194
Including Family Labour,2,rice-maize-coconut-areca palm,-1273.687645
Including Family Labour,2,rice-maize-coconut-areca palm,-3665.195273
Including Family Labour,2,rice-maize-coconut-areca palm,3505.948229
Including Family Labour,2,rice-maize-coconut-areca palm,-4813.477661
Including Family Labour,2,rice-maize-coconut-areca palm,31.57414765
Including Family Labour,2,rice-maize-coconut-areca palm,-4335.011905
Including Family Labour,2,rice-maize-coconut-areca palm,-5110.445567
Including Family Labour,2,rice-maize-coconut-areca palm,-380.9026267
Including Family Labour,2,rice-maize-coconut-areca palm,-5931.484919
Including Family Labour,2,rice-maize-coconut-areca palm,245.7296917
Including Family Labour,2,rice-maize-coconut-areca palm,141.4106553
Including Family Labour,2,rice-maize-coconut-areca palm,-1568.070777
Including Family Labour,2,rice-maize-coconut-areca palm,713.2710939
Including Family Labour,2,rice-maize-coconut-areca palm,-1511.680308
Including Family Labour,2,rice-maize-coconut-areca palm,-2498.201287
Including Family Labour,2,rice-maize-coconut-areca palm,-7705.876868
Including Family Labour,2,rice-maize-coconut-areca palm,-2914.664736
Including Family Labour,2,rice-maize-coconut-areca palm,-936.5155219
Including Family Labour,2,rice-maize-coconut-areca palm,-4219.394973
Including Family Labour,2,rice-maize-coconut-areca palm,-840.3386062
Including Family Labour,2,rice-maize-coconut-areca palm,-3260.890263
Including Family Labour,2,rice-maize-coconut-areca palm,-6910.018429
Including Family Labour,2,rice-maize-coconut-areca palm,-3234.351587
Including Family Labour,2,rice-maize-coconut-areca palm,-6870.914409
Including Family Labour,2,rice-maize-coconut-areca palm,-1904.684627
Including Family Labour,2,rice-maize-coconut-areca palm,-3697.688015
Including Family Labour,2,rice-maize-coconut-areca palm,-320.1655551
Including Family Labour,2,rice-maize-coconut-areca palm,-8073.18677
Including Family Labour,2,rice-maize-coconut-areca palm,895.7969284
Including Family Labour,2,rice-maize-coconut-areca palm,-6472.892523
Including Family Labour,2,rice-maize-coconut-areca palm,467.6867176
Including Family Labour,2,rice-maize-coconut-areca palm,210.0236215
Including Family Labour,2,rice-maize-coconut-areca palm,-5197.674948
Including Family Labour,2,rice-maize-coconut-areca palm,-10187.13065
Including Family Labour,2,rice-maize-coconut-areca palm,-4683.073939
Including Family Labour,2,rice-maize-coconut-areca palm,-4735.165881
Including Family Labour,2,rice-maize-coconut-areca palm,-3371.172317
Including Family Labour,2,rice-maize-coconut-areca palm,-2590.680398
Including Family Labour,2,rice-maize-coconut-areca palm,1094.709814
Including Family Labour,2,rice-maize-coconut-areca palm,-6156.252818
Including Family Labour,2,rice-maize-coconut-areca palm,2920.713863
Including Family Labour,2,rice-maize-coconut-areca palm,3062.089189
Including Family Labour,2,rice-maize-coconut-areca palm,-2773.075285
Including Family Labour,2,rice-maize-coconut-areca palm,-5057.136717
Including Family Labour,2,rice-maize-coconut-areca palm,-5130.107757
Including Family Labour,2,rice-maize-coconut-areca palm,1206.412249
Including Family Labour,2,rice-maize-coconut-areca palm,-2927.144282
Including Family Labour,2,rice-maize-coconut-areca palm,-1653.70259
Including Family Labour,2,rice-maize-coconut-areca palm,-12773.22801
Including Family Labour,2,rice-maize-coconut-areca palm,-7016.917053
Including Family Labour,2,rice-maize-coconut-areca palm,-17626.68266
Including Family Labour,2,rice-maize-coconut-areca palm,-21004.87154
Including Family Labour,2,rice-maize-coconut-areca palm,-3406.879096
Including Family Labour,2,rice-maize-coconut-areca palm,8691.329478
Including Family Labour,2,rice-maize-coconut-areca palm,-2604.023661
Including Family Labour,2,rice-maize-coconut-areca palm,7953.569419
Including Family Labour,2,rice-maize-coconut-areca palm,-4129.151271
Including Family Labour,2,rice-maize-coconut-areca palm,2919.366959
Including Family Labour,2,rice-maize-coconut-areca palm,-8454.319788
Including Family Labour,2,rice-maize-coconut-areca palm,-3153.080518
Including Family Labour,2,rice-maize-coconut-areca palm,-9790.925054
Including Family Labour,2,rice-maize-coconut-areca palm,1720.330226
Including Family Labour,2,rice-maize-coconut-areca palm,947.923688
Including Family Labour,2,rice-maize-coconut-areca palm,-231.9959155
Including Family Labour,2,rice-maize-coconut-areca palm,-4736.87933
Including Family Labour,2,rice-maize-coconut-areca palm,5766.215631
Including Family Labour,2,rice-maize-coconut-areca palm,-101.841852
Including Family Labour,2,rice-maize-coconut-areca palm,1406.283992
Including Family Labour,2,rice-maize-coconut-areca palm,10517.03588
Including Family Labour,2,rice-maize-coconut-areca palm,-4443.88965
Including Family Labour,2,rice-maize-coconut-areca palm,-3256.711635
Including Family Labour,2,rice-maize-coconut-areca palm,5195.956271
Including Family Labour,2,rice-maize-coconut-areca palm,-7372.925773
Including Family Labour,2,rice-maize-coconut-areca palm,-1457.998935
Including Family Labour,2,rice-maize-coconut-areca palm,4559.592301
Including Family Labour,2,rice-maize-coconut-areca palm,-4765.67604
Including Family Labour,2,rice-maize-coconut-areca palm,-4963.5152
Including Family Labour,2,rice-maize-coconut-areca palm,1071.108626
Including Family Labour,2,rice-maize-coconut-areca palm,1605.269027
Including Family Labour,2,rice-maize-coconut-areca palm,-816.4649533
Including Family Labour,2,rice-maize-coconut-areca palm,-6718.856827
Including Family Labour,2,rice-maize-coconut-areca palm,-10474.06748
Including Family Labour,2,rice-maize-coconut-areca palm,17274.40782
Including Family Labour,2,rice-maize-coconut-areca palm,-1053.481452
Including Family Labour,2,rice-maize-coconut-areca palm,641.361544
Including Family Labour,2,rice-maize-coconut-areca palm,3106.940751
Including Family Labour,2,rice-maize-coconut-areca palm,-11389.84495
Including Family Labour,2,rice-maize-coconut-areca palm,-778.7292078
Including Family Labour,2,rice-maize-coconut-areca palm,-4288.832629
Including Family Labour,2,rice-maize-coconut-areca palm,3617.324716
Including Family Labour,2,rice-maize-coconut-areca palm,-3278.859713
Including Family Labour,2,rice-maize-coconut-areca palm,-2012.898994
Including Family Labour,2,rice-maize-coconut-areca palm,2225.706618
Including Family Labour,2,rice-maize-coconut-areca palm,4694.59755
Including Family Labour,2,rice-maize-coconut-areca palm,1975.640165
Including Family Labour,2,rice-maize-coconut-areca palm,-3775.146399
Including Family Labour,2,rice-maize-coconut-areca palm,-4656.327586
Including Family Labour,2,rice-maize-coconut-areca palm,-3257.171253
Including Family Labour,2,rice-maize-coconut-areca palm,-6803.440801
Including Family Labour,2,rice-maize-coconut-areca palm,1766.604596
Including Family Labour,2,rice-maize-coconut-areca palm,6724.725231
Including Family Labour,2,rice-maize-coconut-areca palm,1421.831812
Including Family Labour,2,rice-maize-coconut-areca palm,-1056.31232
Including Family Labour,2,rice-maize-coconut-areca palm,-976.1533088
Including Family Labour,2,rice-maize-coconut-areca palm,2420.231715
Including Family Labour,2,rice-maize-coconut-areca palm,-3880.148925
Including Family Labour,2,rice-maize-coconut-areca palm,-6728.574712
Including Family Labour,2,rice-maize-coconut-areca palm,-4727.462439
Including Family Labour,2,rice-maize-coconut-areca palm,-5434.920468
Including Family Labour,2,rice-maize-coconut-areca palm,-918.4904913
Including Family Labour,2,rice-maize-coconut-areca palm,-8697.301892
Including Family Labour,2,rice-maize-coconut-areca palm,362.4072194
Including Family Labour,2,rice-maize-coconut-areca palm,4009.335269
Including Family Labour,2,rice-maize-coconut-areca palm,4535.943024
Including Family Labour,2,rice-maize-coconut-areca palm,296.3096852
Including Family Labour,2,rice-maize-coconut-areca palm,-1183.584947
Including Family Labour,2,rice-maize-coconut-areca palm,-5031.806398
Including Family Labour,2,rice-maize-coconut-areca palm,7186.986094
Including Family Labour,2,rice-maize-coconut-areca palm,-1001.087542
Including Family Labour,2,rice-maize-coconut-areca palm,3355.125659
Including Family Labour,2,rice-maize-coconut-areca palm,3463.323781
Including Family Labour,2,rice-maize-coconut-areca palm,-879.1601241
Including Family Labour,2,rice-maize-coconut-areca palm,4144.226928
Including Family Labour,2,rice-maize-coconut-areca palm,-2980.590899
Including Family Labour,2,rice-maize-coconut-areca palm,-2089.982482
Including Family Labour,2,rice-maize-coconut-areca palm,8049.765961
Including Family Labour,2,rice-maize-coconut-areca palm,-870.3830594
Including Family Labour,2,rice-maize-coconut-areca palm,-7103.666293
Including Family Labour,2,rice-maize-coconut-areca palm,1649.562926
Including Family Labour,2,rice-maize-coconut-areca palm,-2596.825898
Including Family Labour,2,rice-maize-coconut-areca palm,-7830.790625
Including Family Labour,2,rice-maize-coconut-areca palm,1759.425692
Including Family Labour,2,rice-maize-coconut-areca palm,-3054.55081
Including Family Labour,2,rice-maize-coconut-areca palm,-3623.339254
Including Family Labour,2,rice-maize-coconut-areca palm,1176.578473
Including Family Labour,2,rice-maize-coconut-areca palm,2061.377921
Including Family Labour,2,rice-maize-coconut-areca palm,-357.2378596
Including Family Labour,2,rice-maize-coconut-areca palm,-2452.142126
Including Family Labour,2,rice-maize-coconut-areca palm,-947.044913
Including Family Labour,2,rice-maize-coconut-areca palm,-7375.735198
Including Family Labour,2,rice-maize-coconut-areca palm,-5054.76597
Including Family Labour,2,rice-maize-coconut-areca palm,-6428.814895
Including Family Labour,2,rice-maize-coconut-areca palm,-11180.52829
Including Family Labour,2,rice-maize-coconut-areca palm,-4798.699492
Including Family Labour,2,rice-maize-coconut-areca palm,-9434.70304
Including Family Labour,2,rice-maize-coconut-areca palm,-11759.87685
Including Family Labour,2,rice-maize-coconut-areca palm,-3990.956715
Including Family Labour,2,rice-maize-coconut-areca palm,-9546.186595
Including Family Labour,2,rice-maize-coconut-areca palm,-12263.16994
Including Family Labour,2,rice-maize-coconut-areca palm,-2266.133847
Including Family Labour,2,rice-maize-coconut-areca palm,-3837.148389
Including Family Labour,2,rice-maize-coconut-areca palm,-7035.035706
Including Family Labour,2,rice-maize-coconut-areca palm,-621.5178352
Including Family Labour,2,rice-maize-coconut-areca palm,-8870.042587
Including Family Labour,2,rice-maize-coconut-areca palm,-4455.363688
Including Family Labour,2,rice-maize-coconut-areca palm,-7428.325884
Including Family Labour,2,rice-maize-coconut-areca palm,-2403.0493
Including Family Labour,2,rice-maize-coconut-areca palm,1041.699188
Including Family Labour,2,rice-maize-coconut-areca palm,1013.176224
Including Family Labour,2,rice-maize-coconut-areca palm,4442.202219
Including Family Labour,2,rice-maize-coconut-areca palm,-7466.69636
Including Family Labour,2,rice-maize-coconut-areca palm,-5396.057384
Including Family Labour,2,rice-maize-coconut-areca palm,-2333.157678
Including Family Labour,2,rice-maize-coconut-areca palm,-3897.404796
Including Family Labour,2,rice-maize-coconut-areca palm,-2046.28774
Including Family Labour,2,rice-maize-coconut-areca palm,-1079.778947
Including Family Labour,2,rice-maize-coconut-areca palm,-4778.140677
Including Family Labour,2,rice-maize-coconut-areca palm,71.66167439
Including Family Labour,2,rice-maize-coconut-areca palm,-365.876746
Including Family Labour,2,rice-maize-coconut-areca palm,1313.374478
Including Family Labour,2,rice-maize-coconut-areca palm,-5551.373174
Including Family Labour,2,rice-maize-coconut-areca palm,2883.750869
Including Family Labour,2,rice-maize-coconut-areca palm,-2833.149106
Including Family Labour,2,rice-maize-coconut-areca palm,1850.311368
Including Family Labour,2,rice-maize-coconut-areca palm,5549.224257
Including Family Labour,2,rice-maize-coconut-areca palm,-6733.923307
Including Family Labour,2,rice-maize-coconut-areca palm,-1940.09484
Including Family Labour,2,rice-maize-coconut-areca palm,837.5797739
Including Family Labour,2,rice-maize-coconut-areca palm,-5237.284915
Including Family Labour,2,rice-maize-coconut-areca palm,-5905.085971
Including Family Labour,2,rice-maize-coconut-areca palm,-6616.972872
Including Family Labour,2,rice-maize-coconut-areca palm,10219.4276
Including Family Labour,2,rice-maize-coconut-areca palm,-2261.826208
Including Family Labour,2,rice-maize-coconut-areca palm,3406.378432
Including Family Labour,2,rice-maize-coconut-areca palm,-1840.529614
Including Family Labour,2,rice-maize-coconut-areca palm,-3083.521558
Including Family Labour,2,rice-maize-coconut-areca palm,-389.693904
Including Family Labour,2,rice-maize-coconut-areca palm,-336.6403739
Including Family Labour,2,rice-maize-coconut-areca palm,-4140.075516
Including Family Labour,2,rice-maize-coconut-areca palm,-1434.7964
