Label,Desc,Decision Option,Tradeoff
Excluding Family Labour,1,rubber-jengkol-petai,4650.526441
Excluding Family Labour,1,rubber-jengkol-petai,3627.207334
Excluding Family Labour,1,rubber-jengkol-petai,3015.338088
Excluding Family Labour,1,rubber-jengkol-petai,5595.336856
Excluding Family Labour,1,rubber-jengkol-petai,2380.848302
Excluding Family Labour,1,rubber-jengkol-petai,5146.324789
Excluding Family Labour,1,rubber-jengkol-petai,5045.36828
Excluding Family Labour,1,rubber-jengkol-petai,3777.33093
Excluding Family Labour,1,rubber-jengkol-petai,8655.360236
Excluding Family Labour,1,rubber-jengkol-petai,8873.373301
Excluding Family Labour,1,rubber-jengkol-petai,5583.0001
Excluding Family Labour,1,rubber-jengkol-petai,2446.705708
Excluding Family Labour,1,rubber-jengkol-petai,4016.410266
Excluding Family Labour,1,rubber-jengkol-petai,2575.751435
Excluding Family Labour,1,rubber-jengkol-petai,995.9849867
Excluding Family Labour,1,rubber-jengkol-petai,7734.769466
Excluding Family Labour,1,rubber-jengkol-petai,2898.900894
Excluding Family Labour,1,rubber-jengkol-petai,8770.169512
Excluding Family Labour,1,rubber-jengkol-petai,1278.030061
Excluding Family Labour,1,rubber-jengkol-petai,1755.497927
Excluding Family Labour,1,rubber-jengkol-petai,5153.831239
Excluding Family Labour,1,rubber-jengkol-petai,3434.888009
Excluding Family Labour,1,rubber-jengkol-petai,10351.73475
Excluding Family Labour,1,rubber-jengkol-petai,3393.244407
Excluding Family Labour,1,rubber-jengkol-petai,4912.135931
Excluding Family Labour,1,rubber-jengkol-petai,5367.356481
Excluding Family Labour,1,rubber-jengkol-petai,4430.070989
Excluding Family Labour,1,rubber-jengkol-petai,4444.97217
Excluding Family Labour,1,rubber-jengkol-petai,4071.753433
Excluding Family Labour,1,rubber-jengkol-petai,6479.673562
Excluding Family Labour,1,rubber-jengkol-petai,7952.75393
Excluding Family Labour,1,rubber-jengkol-petai,9539.991689
Excluding Family Labour,1,rubber-jengkol-petai,10458.22794
Excluding Family Labour,1,rubber-jengkol-petai,2767.574157
Excluding Family Labour,1,rubber-jengkol-petai,6326.389368
Excluding Family Labour,1,rubber-jengkol-petai,1739.109221
Excluding Family Labour,1,rubber-jengkol-petai,4547.857963
Excluding Family Labour,1,rubber-jengkol-petai,11314.5094
Excluding Family Labour,1,rubber-jengkol-petai,691.741306
Excluding Family Labour,1,rubber-jengkol-petai,790.1293249
Excluding Family Labour,1,rubber-jengkol-petai,5143.666632
Excluding Family Labour,1,rubber-jengkol-petai,5350.241872
Excluding Family Labour,1,rubber-jengkol-petai,1109.121181
Excluding Family Labour,1,rubber-jengkol-petai,12105.39768
Excluding Family Labour,1,rubber-jengkol-petai,3247.45738
Excluding Family Labour,1,rubber-jengkol-petai,8602.216282
Excluding Family Labour,1,rubber-jengkol-petai,5507.887757
Excluding Family Labour,1,rubber-jengkol-petai,2417.803147
Excluding Family Labour,1,rubber-jengkol-petai,3980.902568
Excluding Family Labour,1,rubber-jengkol-petai,4328.627698
Excluding Family Labour,1,rubber-jengkol-petai,8932.743889
Excluding Family Labour,1,rubber-jengkol-petai,9653.098556
Excluding Family Labour,1,rubber-jengkol-petai,4626.359659
Excluding Family Labour,1,rubber-jengkol-petai,1750.3246
Excluding Family Labour,1,rubber-jengkol-petai,2498.654774
Excluding Family Labour,1,rubber-jengkol-petai,5172.081487
Excluding Family Labour,1,rubber-jengkol-petai,8640.29453
Excluding Family Labour,1,rubber-jengkol-petai,10934.72515
Excluding Family Labour,1,rubber-jengkol-petai,6211.383572
Excluding Family Labour,1,rubber-jengkol-petai,8222.021325
Excluding Family Labour,1,rubber-jengkol-petai,3763.586368
Excluding Family Labour,1,rubber-jengkol-petai,1009.756146
Excluding Family Labour,1,rubber-jengkol-petai,1750.346729
Excluding Family Labour,1,rubber-jengkol-petai,4548.004033
Excluding Family Labour,1,rubber-jengkol-petai,3644.584578
Excluding Family Labour,1,rubber-jengkol-petai,6175.177355
Excluding Family Labour,1,rubber-jengkol-petai,5074.910494
Excluding Family Labour,1,rubber-jengkol-petai,963.6579793
Excluding Family Labour,1,rubber-jengkol-petai,12757.98427
Excluding Family Labour,1,rubber-jengkol-petai,6241.927471
Excluding Family Labour,1,rubber-jengkol-petai,1937.296783
Excluding Family Labour,1,rubber-jengkol-petai,1627.457787
Excluding Family Labour,1,rubber-jengkol-petai,3180.578144
Excluding Family Labour,1,rubber-jengkol-petai,12428.41623
Excluding Family Labour,1,rubber-jengkol-petai,8381.329876
Excluding Family Labour,1,rubber-jengkol-petai,1469.80827
Excluding Family Labour,1,rubber-jengkol-petai,1221.077812
Excluding Family Labour,1,rubber-jengkol-petai,4982.199361
Excluding Family Labour,1,rubber-jengkol-petai,2069.90814
Excluding Family Labour,1,rubber-jengkol-petai,4510.168928
Excluding Family Labour,1,rubber-jengkol-petai,2142.335636
Excluding Family Labour,1,rubber-jengkol-petai,2517.320667
Excluding Family Labour,1,rubber-jengkol-petai,2562.751451
Excluding Family Labour,1,rubber-jengkol-petai,5580.986713
Excluding Family Labour,1,rubber-jengkol-petai,4341.377525
Excluding Family Labour,1,rubber-jengkol-petai,8687.765641
Excluding Family Labour,1,rubber-jengkol-petai,7514.97609
Excluding Family Labour,1,rubber-jengkol-petai,1756.90015
Excluding Family Labour,1,rubber-jengkol-petai,2679.064452
Excluding Family Labour,1,rubber-jengkol-petai,2950.175411
Excluding Family Labour,1,rubber-jengkol-petai,5469.953296
Excluding Family Labour,1,rubber-jengkol-petai,1789.616837
Excluding Family Labour,1,rubber-jengkol-petai,7212.805264
Excluding Family Labour,1,rubber-jengkol-petai,2550.828185
Excluding Family Labour,1,rubber-jengkol-petai,2516.808541
Excluding Family Labour,1,rubber-jengkol-petai,3414.746258
Excluding Family Labour,1,rubber-jengkol-petai,4053.338558
Excluding Family Labour,1,rubber-jengkol-petai,4284.953298
Excluding Family Labour,1,rubber-jengkol-petai,6543.416148
Excluding Family Labour,1,rubber-jengkol-petai,10399.01249
Excluding Family Labour,1,rubber-jengkol-petai,4188.580429
Excluding Family Labour,1,rubber-jengkol-petai,1873.222959
Excluding Family Labour,1,rubber-jengkol-petai,12565.47629
Excluding Family Labour,1,rubber-jengkol-petai,1773.709323
Excluding Family Labour,1,rubber-jengkol-petai,926.2075448
Excluding Family Labour,1,rubber-jengkol-petai,1412.480338
Excluding Family Labour,1,rubber-jengkol-petai,5083.206712
Excluding Family Labour,1,rubber-jengkol-petai,5220.840962
Excluding Family Labour,1,rubber-jengkol-petai,2013.458238
Excluding Family Labour,1,rubber-jengkol-petai,2755.475361
Excluding Family Labour,1,rubber-jengkol-petai,3482.346949
Excluding Family Labour,1,rubber-jengkol-petai,3229.870169
Excluding Family Labour,1,rubber-jengkol-petai,8388.246278
Excluding Family Labour,1,rubber-jengkol-petai,2271.551765
Excluding Family Labour,1,rubber-jengkol-petai,5249.437057
Excluding Family Labour,1,rubber-jengkol-petai,5450.448584
Excluding Family Labour,1,rubber-jengkol-petai,2939.910558
Excluding Family Labour,1,rubber-jengkol-petai,1766.585138
Excluding Family Labour,1,rubber-jengkol-petai,8818.8079
Excluding Family Labour,1,rubber-jengkol-petai,3097.700761
Excluding Family Labour,1,rubber-jengkol-petai,2751.028325
Excluding Family Labour,1,rubber-jengkol-petai,4265.739948
Excluding Family Labour,1,rubber-jengkol-petai,4077.976313
Excluding Family Labour,1,rubber-jengkol-petai,3842.55195
Excluding Family Labour,1,rubber-jengkol-petai,6344.193117
Excluding Family Labour,1,rubber-jengkol-petai,5796.937011
Excluding Family Labour,1,rubber-jengkol-petai,4474.546138
Excluding Family Labour,1,rubber-jengkol-petai,16372.89612
Excluding Family Labour,1,rubber-jengkol-petai,4012.238754
Excluding Family Labour,1,rubber-jengkol-petai,5361.322833
Excluding Family Labour,1,rubber-jengkol-petai,2098.1067
Excluding Family Labour,1,rubber-jengkol-petai,1286.720498
Excluding Family Labour,1,rubber-jengkol-petai,1838.826123
Excluding Family Labour,1,rubber-jengkol-petai,2306.682451
Excluding Family Labour,1,rubber-jengkol-petai,5040.12833
Excluding Family Labour,1,rubber-jengkol-petai,2675.771588
Excluding Family Labour,1,rubber-jengkol-petai,11747.79785
Excluding Family Labour,1,rubber-jengkol-petai,2941.158588
Excluding Family Labour,1,rubber-jengkol-petai,2531.342755
Excluding Family Labour,1,rubber-jengkol-petai,3511.603899
Excluding Family Labour,1,rubber-jengkol-petai,2257.377077
Excluding Family Labour,1,rubber-jengkol-petai,8220.968355
Excluding Family Labour,1,rubber-jengkol-petai,11114.23677
Excluding Family Labour,1,rubber-jengkol-petai,6865.45468
Excluding Family Labour,1,rubber-jengkol-petai,3041.840168
Excluding Family Labour,1,rubber-jengkol-petai,3062.785934
Excluding Family Labour,1,rubber-jengkol-petai,1383.049545
Excluding Family Labour,1,rubber-jengkol-petai,5195.122624
Excluding Family Labour,1,rubber-jengkol-petai,7500.532832
Excluding Family Labour,1,rubber-jengkol-petai,2715.97727
Excluding Family Labour,1,rubber-jengkol-petai,3941.081842
Excluding Family Labour,1,rubber-jengkol-petai,2725.548032
Excluding Family Labour,1,rubber-jengkol-petai,7025.214355
Excluding Family Labour,1,rubber-jengkol-petai,2874.044607
Excluding Family Labour,1,rubber-jengkol-petai,5770.253592
Excluding Family Labour,1,rubber-jengkol-petai,8315.103437
Excluding Family Labour,1,rubber-jengkol-petai,10740.95401
Excluding Family Labour,1,rubber-jengkol-petai,9040.151525
Excluding Family Labour,1,rubber-jengkol-petai,2329.37854
Excluding Family Labour,1,rubber-jengkol-petai,3127.815409
Excluding Family Labour,1,rubber-jengkol-petai,5987.721044
Excluding Family Labour,1,rubber-jengkol-petai,9412.452591
Excluding Family Labour,1,rubber-jengkol-petai,13423.02611
Excluding Family Labour,1,rubber-jengkol-petai,1349.442462
Excluding Family Labour,1,rubber-jengkol-petai,3126.006517
Excluding Family Labour,1,rubber-jengkol-petai,4404.329145
Excluding Family Labour,1,rubber-jengkol-petai,2421.325312
Excluding Family Labour,1,rubber-jengkol-petai,1985.225421
Excluding Family Labour,1,rubber-jengkol-petai,6183.21343
Excluding Family Labour,1,rubber-jengkol-petai,3003.796497
Excluding Family Labour,1,rubber-jengkol-petai,1887.883234
Excluding Family Labour,1,rubber-jengkol-petai,784.758947
Excluding Family Labour,1,rubber-jengkol-petai,1071.89715
Excluding Family Labour,1,rubber-jengkol-petai,6366.965215
Excluding Family Labour,1,rubber-jengkol-petai,9440.223604
Excluding Family Labour,1,rubber-jengkol-petai,1831.925022
Excluding Family Labour,1,rubber-jengkol-petai,3074.013146
Excluding Family Labour,1,rubber-jengkol-petai,758.9224563
Excluding Family Labour,1,rubber-jengkol-petai,3097.980695
Excluding Family Labour,1,rubber-jengkol-petai,9125.218191
Excluding Family Labour,1,rubber-jengkol-petai,3947.382221
Excluding Family Labour,1,rubber-jengkol-petai,2738.387276
Excluding Family Labour,1,rubber-jengkol-petai,1487.840245
Excluding Family Labour,1,rubber-jengkol-petai,780.669566
Excluding Family Labour,1,rubber-jengkol-petai,5108.162567
Excluding Family Labour,1,rubber-jengkol-petai,4495.911285
Excluding Family Labour,1,rubber-jengkol-petai,917.3613096
Excluding Family Labour,1,rubber-jengkol-petai,1984.509712
Excluding Family Labour,1,rubber-jengkol-petai,5529.093822
Excluding Family Labour,1,rubber-jengkol-petai,3099.594749
Excluding Family Labour,1,rubber-jengkol-petai,7525.459505
Excluding Family Labour,1,rubber-jengkol-petai,11570.22465
Excluding Family Labour,1,rubber-jengkol-petai,3062.976279
Excluding Family Labour,1,rubber-jengkol-petai,4723.283005
Excluding Family Labour,1,rubber-jengkol-petai,3624.081803
Excluding Family Labour,1,rubber-jengkol-petai,2868.329037
Excluding Family Labour,1,rubber-jengkol-petai,1327.700886
Excluding Family Labour,1,rubber-jengkol-petai,4607.512414
Excluding Family Labour,1,rubber-jengkol-petai,3253.22621
Excluding Family Labour,1,rubber-jengkol-petai,8605.67742
Excluding Family Labour,1,rubber-jengkol-petai,6965.103576
Excluding Family Labour,1,rubber-jengkol-petai,8607.28916
Excluding Family Labour,1,rubber-jengkol-petai,5787.927825
Excluding Family Labour,1,rubber-jengkol-petai,1072.135616
Excluding Family Labour,1,rubber-jengkol-petai,11299.31602
Excluding Family Labour,1,rubber-jengkol-petai,1053.506336
Excluding Family Labour,1,rubber-jengkol-petai,6016.619516
Excluding Family Labour,1,rubber-jengkol-petai,4919.982563
Excluding Family Labour,1,rubber-jengkol-petai,1704.962417
Excluding Family Labour,1,rubber-jengkol-petai,3063.430542
Excluding Family Labour,1,rubber-jengkol-petai,25381.46302
Excluding Family Labour,1,rubber-jengkol-petai,2966.177362
Excluding Family Labour,1,rubber-jengkol-petai,2644.85678
Excluding Family Labour,1,rubber-jengkol-petai,1237.435592
Excluding Family Labour,1,rubber-jengkol-petai,6550.92561
Excluding Family Labour,1,rubber-jengkol-petai,10786.4863
Excluding Family Labour,1,rubber-jengkol-petai,7460.050772
Excluding Family Labour,1,rubber-jengkol-petai,8048.851692
Excluding Family Labour,1,rubber-jengkol-petai,3914.119263
Excluding Family Labour,1,rubber-jengkol-petai,4416.240926
Excluding Family Labour,1,rubber-jengkol-petai,3718.558367
Excluding Family Labour,1,rubber-jengkol-petai,3011.269228
Excluding Family Labour,1,rubber-jengkol-petai,1256.587125
Excluding Family Labour,1,rubber-jengkol-petai,3409.816867
Excluding Family Labour,1,rubber-jengkol-petai,20865.56218
Excluding Family Labour,1,rubber-jengkol-petai,7052.008805
Excluding Family Labour,1,rubber-jengkol-petai,5290.700433
Excluding Family Labour,1,rubber-jengkol-petai,10862.53088
Excluding Family Labour,1,rubber-jengkol-petai,9258.622122
Excluding Family Labour,1,rubber-jengkol-petai,3334.221564
Excluding Family Labour,1,rubber-jengkol-petai,3702.863526
Excluding Family Labour,1,rubber-jengkol-petai,3881.450658
Excluding Family Labour,1,rubber-jengkol-petai,3072.835968
Excluding Family Labour,1,rubber-jengkol-petai,4623.650376
Excluding Family Labour,1,rubber-jengkol-petai,11946.91564
Excluding Family Labour,1,rubber-jengkol-petai,5708.143501
Excluding Family Labour,1,rubber-jengkol-petai,1443.489079
Excluding Family Labour,1,rubber-jengkol-petai,6758.417415
Excluding Family Labour,1,rubber-jengkol-petai,5450.867985
Excluding Family Labour,1,rubber-jengkol-petai,3162.672621
Excluding Family Labour,1,rubber-jengkol-petai,6598.638853
Excluding Family Labour,1,rubber-jengkol-petai,2852.842738
Excluding Family Labour,1,rubber-jengkol-petai,6583.510103
Excluding Family Labour,1,rubber-jengkol-petai,3874.02235
Excluding Family Labour,1,rubber-jengkol-petai,355.0683943
Excluding Family Labour,1,rubber-jengkol-petai,5781.281552
Excluding Family Labour,1,rubber-jengkol-petai,3230.146496
Excluding Family Labour,1,rubber-jengkol-petai,3188.229578
Excluding Family Labour,1,rubber-jengkol-petai,1305.808108
Excluding Family Labour,1,rubber-jengkol-petai,793.291287
Excluding Family Labour,1,rubber-jengkol-petai,8192.26945
Excluding Family Labour,1,rubber-jengkol-petai,7334.792629
Excluding Family Labour,1,rubber-jengkol-petai,3346.321519
Excluding Family Labour,1,rubber-jengkol-petai,942.5200262
Excluding Family Labour,1,rubber-jengkol-petai,4988.267943
Excluding Family Labour,1,rubber-jengkol-petai,3895.586163
Excluding Family Labour,1,rubber-jengkol-petai,2516.654626
Excluding Family Labour,1,rubber-jengkol-petai,3654.837619
Excluding Family Labour,1,rubber-jengkol-petai,5340.985706
Excluding Family Labour,1,rubber-jengkol-petai,2750.495267
Excluding Family Labour,1,rubber-jengkol-petai,24748.6978
Excluding Family Labour,1,rubber-jengkol-petai,6467.475041
Excluding Family Labour,1,rubber-jengkol-petai,11978.63925
Excluding Family Labour,1,rubber-jengkol-petai,4840.065835
Excluding Family Labour,1,rubber-jengkol-petai,5823.445387
Excluding Family Labour,1,rubber-jengkol-petai,4019.475101
Excluding Family Labour,1,rubber-jengkol-petai,1242.27841
Excluding Family Labour,1,rubber-jengkol-petai,8042.307764
Excluding Family Labour,1,rubber-jengkol-petai,6156.277611
Excluding Family Labour,1,rubber-jengkol-petai,3434.25179
Excluding Family Labour,1,rubber-jengkol-petai,4431.997853
Excluding Family Labour,1,rubber-jengkol-petai,7492.680186
Excluding Family Labour,1,rubber-jengkol-petai,2178.660925
Excluding Family Labour,1,rubber-jengkol-petai,4175.176562
Excluding Family Labour,1,rubber-jengkol-petai,6011.492241
Excluding Family Labour,1,rubber-jengkol-petai,2589.488495
Excluding Family Labour,1,rubber-jengkol-petai,4665.499941
Excluding Family Labour,1,rubber-jengkol-petai,7684.855375
Excluding Family Labour,1,rubber-jengkol-petai,8114.220706
Excluding Family Labour,1,rubber-jengkol-petai,1548.123623
Excluding Family Labour,1,rubber-jengkol-petai,2033.359103
Excluding Family Labour,1,rubber-jengkol-petai,17492.09741
Excluding Family Labour,1,rubber-jengkol-petai,7603.4584
Excluding Family Labour,1,rubber-jengkol-petai,4375.729708
Excluding Family Labour,1,rubber-jengkol-petai,3876.451039
Excluding Family Labour,1,rubber-jengkol-petai,1355.492485
